cod_muni|municipio|cod_prov|provincia|cod_ccaa|ccaa
46208|Rafelcofer|46|Valencia/València|10|Comunitat Valenciana
46209|Rafelguaraf|46|Valencia/València|10|Comunitat Valenciana
46210|Ráfol de Salem|46|Valencia/València|10|Comunitat Valenciana
46212|Real|46|Valencia/València|10|Comunitat Valenciana
46211|Real de Gandia, el|46|Valencia/València|10|Comunitat Valenciana
46213|Requena|46|Valencia/València|10|Comunitat Valenciana
46214|Riba-roja de Túria|46|Valencia/València|10|Comunitat Valenciana
46215|Riola|46|Valencia/València|10|Comunitat Valenciana
46216|Rocafort|46|Valencia/València|10|Comunitat Valenciana
46217|Rotglà i Corberà|46|Valencia/València|10|Comunitat Valenciana
46218|Ròtova|46|Valencia/València|10|Comunitat Valenciana
46219|Rugat|46|Valencia/València|10|Comunitat Valenciana
46220|Sagunto/Sagunt|46|Valencia/València|10|Comunitat Valenciana
46221|Salem|46|Valencia/València|10|Comunitat Valenciana
46903|San Antonio de Benagéber|46|Valencia/València|10|Comunitat Valenciana
46222|Sant Joanet|46|Valencia/València|10|Comunitat Valenciana
46223|Sedaví|46|Valencia/València|10|Comunitat Valenciana
46224|Segart|46|Valencia/València|10|Comunitat Valenciana
46225|Sellent|46|Valencia/València|10|Comunitat Valenciana
46226|Sempere|46|Valencia/València|10|Comunitat Valenciana
46227|Senyera|46|Valencia/València|10|Comunitat Valenciana
46228|Serra|46|Valencia/València|10|Comunitat Valenciana
46229|Siete Aguas|46|Valencia/València|10|Comunitat Valenciana
46230|Silla|46|Valencia/València|10|Comunitat Valenciana
46231|Simat de la Valldigna|46|Valencia/València|10|Comunitat Valenciana
46232|Sinarcas|46|Valencia/València|10|Comunitat Valenciana
46233|Sollana|46|Valencia/València|10|Comunitat Valenciana
46234|Sot de Chera|46|Valencia/València|10|Comunitat Valenciana
46235|Sueca|46|Valencia/València|10|Comunitat Valenciana
46236|Sumacàrcer|46|Valencia/València|10|Comunitat Valenciana
46237|Tavernes Blanques|46|Valencia/València|10|Comunitat Valenciana
46238|Tavernes de la Valldigna|46|Valencia/València|10|Comunitat Valenciana
46239|Teresa de Cofrentes|46|Valencia/València|10|Comunitat Valenciana
46240|Terrateig|46|Valencia/València|10|Comunitat Valenciana
46241|Titaguas|46|Valencia/València|10|Comunitat Valenciana
46242|Torrebaja|46|Valencia/València|10|Comunitat Valenciana
46243|Torrella|46|Valencia/València|10|Comunitat Valenciana
46244|Torrent|46|Valencia/València|10|Comunitat Valenciana
46245|Torres Torres|46|Valencia/València|10|Comunitat Valenciana
46246|Tous|46|Valencia/València|10|Comunitat Valenciana
46247|Tuéjar|46|Valencia/València|10|Comunitat Valenciana
46248|Turís|46|Valencia/València|10|Comunitat Valenciana
46249|Utiel|46|Valencia/València|10|Comunitat Valenciana
46250|València|46|Valencia/València|10|Comunitat Valenciana
46251|Vallada|46|Valencia/València|10|Comunitat Valenciana
46252|Vallanca|46|Valencia/València|10|Comunitat Valenciana
46253|Vallés|46|Valencia/València|10|Comunitat Valenciana
46254|Venta del Moro|46|Valencia/València|10|Comunitat Valenciana
46255|Vilallonga/Villalonga|46|Valencia/València|10|Comunitat Valenciana
46256|Vilamarxant|46|Valencia/València|10|Comunitat Valenciana
46258|Villar del Arzobispo|46|Valencia/València|10|Comunitat Valenciana
46259|Villargordo del Cabriel|46|Valencia/València|10|Comunitat Valenciana
46260|Vinalesa|46|Valencia/València|10|Comunitat Valenciana
46145|Xàtiva|46|Valencia/València|10|Comunitat Valenciana
46143|Xeraco|46|Valencia/València|10|Comunitat Valenciana
46146|Xeresa|46|Valencia/València|10|Comunitat Valenciana
46110|Xirivella|46|Valencia/València|10|Comunitat Valenciana
46261|Yátova|46|Valencia/València|10|Comunitat Valenciana
46262|Yesa, La|46|Valencia/València|10|Comunitat Valenciana
46263|Zarra|46|Valencia/València|10|Comunitat Valenciana
47001|Adalia|47|Valladolid|07|Castilla y León
47002|Aguasal|47|Valladolid|07|Castilla y León
47003|Aguilar de Campos|47|Valladolid|07|Castilla y León
47004|Alaejos|47|Valladolid|07|Castilla y León
47005|Alcazarén|47|Valladolid|07|Castilla y León
47006|Aldea de San Miguel|47|Valladolid|07|Castilla y León
47007|Aldeamayor de San Martín|47|Valladolid|07|Castilla y León
47008|Almenara de Adaja|47|Valladolid|07|Castilla y León
47009|Amusquillo|47|Valladolid|07|Castilla y León
47010|Arroyo de la Encomienda|47|Valladolid|07|Castilla y León
47011|Ataquines|47|Valladolid|07|Castilla y León
47012|Bahabón|47|Valladolid|07|Castilla y León
47013|Barcial de la Loma|47|Valladolid|07|Castilla y León
47014|Barruelo del Valle|47|Valladolid|07|Castilla y León
47015|Becilla de Valderaduey|47|Valladolid|07|Castilla y León
47016|Benafarces|47|Valladolid|07|Castilla y León
47017|Bercero|47|Valladolid|07|Castilla y León
47018|Berceruelo|47|Valladolid|07|Castilla y León
47019|Berrueces|47|Valladolid|07|Castilla y León
47020|Bobadilla del Campo|47|Valladolid|07|Castilla y León
47021|Bocigas|47|Valladolid|07|Castilla y León
47022|Bocos de Duero|47|Valladolid|07|Castilla y León
47023|Boecillo|47|Valladolid|07|Castilla y León
47024|Bolaños de Campos|47|Valladolid|07|Castilla y León
47025|Brahojos de Medina|47|Valladolid|07|Castilla y León
47026|Bustillo de Chaves|47|Valladolid|07|Castilla y León
47027|Cabezón de Pisuerga|47|Valladolid|07|Castilla y León
47028|Cabezón de Valderaduey|47|Valladolid|07|Castilla y León
47029|Cabreros del Monte|47|Valladolid|07|Castilla y León
47030|Campaspero|47|Valladolid|07|Castilla y León
47031|Campillo, El|47|Valladolid|07|Castilla y León
47032|Camporredondo|47|Valladolid|07|Castilla y León
47033|Canalejas de Peñafiel|47|Valladolid|07|Castilla y León
47034|Canillas de Esgueva|47|Valladolid|07|Castilla y León
47035|Carpio|47|Valladolid|07|Castilla y León
47036|Casasola de Arión|47|Valladolid|07|Castilla y León
47037|Castrejón de Trabancos|47|Valladolid|07|Castilla y León
47038|Castrillo de Duero|47|Valladolid|07|Castilla y León
47039|Castrillo-Tejeriego|47|Valladolid|07|Castilla y León
47040|Castrobol|47|Valladolid|07|Castilla y León
47041|Castrodeza|47|Valladolid|07|Castilla y León
47042|Castromembibre|47|Valladolid|07|Castilla y León
47043|Castromonte|47|Valladolid|07|Castilla y León
47044|Castronuevo de Esgueva|47|Valladolid|07|Castilla y León
47045|Castronuño|47|Valladolid|07|Castilla y León
47046|Castroponce|47|Valladolid|07|Castilla y León
47047|Castroverde de Cerrato|47|Valladolid|07|Castilla y León
47048|Ceinos de Campos|47|Valladolid|07|Castilla y León
47049|Cervillego de la Cruz|47|Valladolid|07|Castilla y León
47050|Cigales|47|Valladolid|07|Castilla y León
47051|Ciguñuela|47|Valladolid|07|Castilla y León
47052|Cistérniga|47|Valladolid|07|Castilla y León
47053|Cogeces de Íscar|47|Valladolid|07|Castilla y León
47054|Cogeces del Monte|47|Valladolid|07|Castilla y León
47055|Corcos|47|Valladolid|07|Castilla y León
47056|Corrales de Duero|47|Valladolid|07|Castilla y León
47057|Cubillas de Santa Marta|47|Valladolid|07|Castilla y León
47058|Cuenca de Campos|47|Valladolid|07|Castilla y León
47059|Curiel de Duero|47|Valladolid|07|Castilla y León
47060|Encinas de Esgueva|47|Valladolid|07|Castilla y León
47061|Esguevillas de Esgueva|47|Valladolid|07|Castilla y León
47062|Fombellida|47|Valladolid|07|Castilla y León
47063|Fompedraza|47|Valladolid|07|Castilla y León
47064|Fontihoyuelo|47|Valladolid|07|Castilla y León
47065|Fresno el Viejo|47|Valladolid|07|Castilla y León
47066|Fuensaldaña|47|Valladolid|07|Castilla y León
47067|Fuente el Sol|47|Valladolid|07|Castilla y León
47068|Fuente-Olmedo|47|Valladolid|07|Castilla y León
47069|Gallegos de Hornija|47|Valladolid|07|Castilla y León
47070|Gatón de Campos|47|Valladolid|07|Castilla y León
47071|Geria|47|Valladolid|07|Castilla y León
47073|Herrín de Campos|47|Valladolid|07|Castilla y León
47074|Hornillos de Eresma|47|Valladolid|07|Castilla y León
47075|Íscar|47|Valladolid|07|Castilla y León
47076|Laguna de Duero|47|Valladolid|07|Castilla y León
47077|Langayo|47|Valladolid|07|Castilla y León
47079|Llano de Olmedo|47|Valladolid|07|Castilla y León
47078|Lomoviejo|47|Valladolid|07|Castilla y León
47080|Manzanillo|47|Valladolid|07|Castilla y León
47081|Marzales|47|Valladolid|07|Castilla y León
47082|Matapozuelos|47|Valladolid|07|Castilla y León
47083|Matilla de los Caños|47|Valladolid|07|Castilla y León
47084|Mayorga|47|Valladolid|07|Castilla y León
47086|Medina de Rioseco|47|Valladolid|07|Castilla y León
47085|Medina del Campo|47|Valladolid|07|Castilla y León
47087|Megeces|47|Valladolid|07|Castilla y León
47088|Melgar de Abajo|47|Valladolid|07|Castilla y León
47089|Melgar de Arriba|47|Valladolid|07|Castilla y León
47090|Mojados|47|Valladolid|07|Castilla y León
47091|Monasterio de Vega|47|Valladolid|07|Castilla y León
47092|Montealegre de Campos|47|Valladolid|07|Castilla y León
47093|Montemayor de Pililla|47|Valladolid|07|Castilla y León
47094|Moral de la Reina|47|Valladolid|07|Castilla y León
47095|Moraleja de las Panaderas|47|Valladolid|07|Castilla y León
47096|Morales de Campos|47|Valladolid|07|Castilla y León
47097|Mota del Marqués|47|Valladolid|07|Castilla y León
47098|Mucientes|47|Valladolid|07|Castilla y León
47099|Mudarra, La|47|Valladolid|07|Castilla y León
47100|Muriel|47|Valladolid|07|Castilla y León
47101|Nava del Rey|47|Valladolid|07|Castilla y León
47102|Nueva Villa de las Torres|47|Valladolid|07|Castilla y León
47103|Olivares de Duero|47|Valladolid|07|Castilla y León
47104|Olmedo|47|Valladolid|07|Castilla y León
47105|Olmos de Esgueva|47|Valladolid|07|Castilla y León
47106|Olmos de Peñafiel|47|Valladolid|07|Castilla y León
47109|Palazuelo de Vedija|47|Valladolid|07|Castilla y León
47110|Parrilla, La|47|Valladolid|07|Castilla y León
47111|Pedraja de Portillo, La|47|Valladolid|07|Castilla y León
47112|Pedrajas de San Esteban|47|Valladolid|07|Castilla y León
47113|Pedrosa del Rey|47|Valladolid|07|Castilla y León
47114|Peñafiel|47|Valladolid|07|Castilla y León
47115|Peñaflor de Hornija|47|Valladolid|07|Castilla y León
47116|Pesquera de Duero|47|Valladolid|07|Castilla y León
47117|Piña de Esgueva|47|Valladolid|07|Castilla y León
47118|Piñel de Abajo|47|Valladolid|07|Castilla y León
47119|Piñel de Arriba|47|Valladolid|07|Castilla y León
47121|Pollos|47|Valladolid|07|Castilla y León
47122|Portillo|47|Valladolid|07|Castilla y León
47123|Pozal de Gallinas|47|Valladolid|07|Castilla y León
47124|Pozaldez|47|Valladolid|07|Castilla y León
47125|Pozuelo de la Orden|47|Valladolid|07|Castilla y León
47126|Puras|47|Valladolid|07|Castilla y León
47127|Quintanilla de Arriba|47|Valladolid|07|Castilla y León
47129|Quintanilla de Onésimo|47|Valladolid|07|Castilla y León
47130|Quintanilla de Trigueros|47|Valladolid|07|Castilla y León
47128|Quintanilla del Molar|47|Valladolid|07|Castilla y León
47131|Rábano|47|Valladolid|07|Castilla y León
47132|Ramiro|47|Valladolid|07|Castilla y León
47133|Renedo de Esgueva|47|Valladolid|07|Castilla y León
47134|Roales de Campos|47|Valladolid|07|Castilla y León
47135|Robladillo|47|Valladolid|07|Castilla y León
47137|Roturas|47|Valladolid|07|Castilla y León
47138|Rubí de Bracamonte|47|Valladolid|07|Castilla y León
47139|Rueda|47|Valladolid|07|Castilla y León
47140|Saelices de Mayorga|47|Valladolid|07|Castilla y León
47141|Salvador de Zapardiel|47|Valladolid|07|Castilla y León
47142|San Cebrián de Mazote|47|Valladolid|07|Castilla y León
47143|San Llorente|47|Valladolid|07|Castilla y León
47144|San Martín de Valvení|47|Valladolid|07|Castilla y León
47145|San Miguel del Arroyo|47|Valladolid|07|Castilla y León
47146|San Miguel del Pino|47|Valladolid|07|Castilla y León
47147|San Pablo de la Moraleja|47|Valladolid|07|Castilla y León
47148|San Pedro de Latarce|47|Valladolid|07|Castilla y León
47149|San Pelayo|47|Valladolid|07|Castilla y León
47150|San Román de Hornija|47|Valladolid|07|Castilla y León
47151|San Salvador|47|Valladolid|07|Castilla y León
47156|San Vicente del Palacio|47|Valladolid|07|Castilla y León
47152|Santa Eufemia del Arroyo|47|Valladolid|07|Castilla y León
47153|Santervás de Campos|47|Valladolid|07|Castilla y León
47154|Santibáñez de Valcorba|47|Valladolid|07|Castilla y León
47155|Santovenia de Pisuerga|47|Valladolid|07|Castilla y León
47157|Sardón de Duero|47|Valladolid|07|Castilla y León
47158|Seca, La|47|Valladolid|07|Castilla y León
47159|Serrada|47|Valladolid|07|Castilla y León
47160|Siete Iglesias de Trabancos|47|Valladolid|07|Castilla y León
47161|Simancas|47|Valladolid|07|Castilla y León
47162|Tamariz de Campos|47|Valladolid|07|Castilla y León
47163|Tiedra|47|Valladolid|07|Castilla y León
47164|Tordehumos|47|Valladolid|07|Castilla y León
47165|Tordesillas|47|Valladolid|07|Castilla y León
47169|Torre de Esgueva|47|Valladolid|07|Castilla y León
47170|Torre de Peñafiel|47|Valladolid|07|Castilla y León
47166|Torrecilla de la Abadesa|47|Valladolid|07|Castilla y León
47167|Torrecilla de la Orden|47|Valladolid|07|Castilla y León
47168|Torrecilla de la Torre|47|Valladolid|07|Castilla y León
47171|Torrelobatón|47|Valladolid|07|Castilla y León
47172|Torrescárcela|47|Valladolid|07|Castilla y León
47173|Traspinedo|47|Valladolid|07|Castilla y León
47174|Trigueros del Valle|47|Valladolid|07|Castilla y León
47175|Tudela de Duero|47|Valladolid|07|Castilla y León
47176|Unión de Campos, La|47|Valladolid|07|Castilla y León
47177|Urones de Castroponce|47|Valladolid|07|Castilla y León
47178|Urueña|47|Valladolid|07|Castilla y León
47179|Valbuena de Duero|47|Valladolid|07|Castilla y León
47180|Valdearcos de la Vega|47|Valladolid|07|Castilla y León
47181|Valdenebro de los Valles|47|Valladolid|07|Castilla y León
47182|Valdestillas|47|Valladolid|07|Castilla y León
47183|Valdunquillo|47|Valladolid|07|Castilla y León
47186|Valladolid|47|Valladolid|07|Castilla y León
47184|Valoria la Buena|47|Valladolid|07|Castilla y León
47185|Valverde de Campos|47|Valladolid|07|Castilla y León
47187|Vega de Ruiponce|47|Valladolid|07|Castilla y León
47188|Vega de Valdetronco|47|Valladolid|07|Castilla y León
47189|Velascálvaro|47|Valladolid|07|Castilla y León
47190|Velilla|47|Valladolid|07|Castilla y León
47191|Velliza|47|Valladolid|07|Castilla y León
47192|Ventosa de la Cuesta|47|Valladolid|07|Castilla y León
47193|Viana de Cega|47|Valladolid|07|Castilla y León
47195|Villabáñez|47|Valladolid|07|Castilla y León
47196|Villabaruz de Campos|47|Valladolid|07|Castilla y León
47197|Villabrágima|47|Valladolid|07|Castilla y León
47198|Villacarralón|47|Valladolid|07|Castilla y León
47199|Villacid de Campos|47|Valladolid|07|Castilla y León
47200|Villaco|47|Valladolid|07|Castilla y León
47203|Villafrades de Campos|47|Valladolid|07|Castilla y León
47204|Villafranca de Duero|47|Valladolid|07|Castilla y León
47205|Villafrechós|47|Valladolid|07|Castilla y León
47206|Villafuerte|47|Valladolid|07|Castilla y León
47207|Villagarcía de Campos|47|Valladolid|07|Castilla y León
47208|Villagómez la Nueva|47|Valladolid|07|Castilla y León
47209|Villalán de Campos|47|Valladolid|07|Castilla y León
47210|Villalar de los Comuneros|47|Valladolid|07|Castilla y León
47211|Villalba de la Loma|47|Valladolid|07|Castilla y León
47212|Villalba de los Alcores|47|Valladolid|07|Castilla y León
47213|Villalbarba|47|Valladolid|07|Castilla y León
47214|Villalón de Campos|47|Valladolid|07|Castilla y León
47215|Villamuriel de Campos|47|Valladolid|07|Castilla y León
47216|Villán de Tordesillas|47|Valladolid|07|Castilla y León
47217|Villanubla|47|Valladolid|07|Castilla y León
47218|Villanueva de Duero|47|Valladolid|07|Castilla y León
47219|Villanueva de la Condesa|47|Valladolid|07|Castilla y León
47220|Villanueva de los Caballeros|47|Valladolid|07|Castilla y León
